ID	Result
group_2644	-0.0939808387673345
aspC	-0.44348150186278
trpD2...trpD_2...trpD...trpD_1	-0.395328614389507
gltR_1...yofA...gltR_2	-0.0861551107729152
trpD2...trpD...trpD_2...trpD_1	-0.451321530880116
group_406	-0.0952510030217378
lpl2_7...lpl2_6...lpl2_2...lpl2_3...lpl2_4...lpl2_5	0.0555152935817269
group_2319	-0.19739741377212
lpl2_2...lpl2_1...lpl2_3...lpl2	-0.113148212686723
group_1911	-0.269311126914816
group_448	0.290332260666274
group_755	-0.219956689517124
scn_2...scn_4	-0.492367331617918
ykuT_1...ykuT	-0.361579168171489
ptsG_1...glcB_2...ptsG_3	-0.284127139968155
narX...narX_2	-0.258852227648754
sraP_2...sraP_1...sraP...sasG...sraP_3	0.363813592909655
group_2124	-0.257654560408535
murJ_1	-0.437199087025506
group_726	-0.143618819333195
group_114	-0.175315070234968
group_749	-0.294234258872897
entS	0.0185455228616791
yezG_6...yezG_4...yezG_7...yezG_3...yezG_1...yezG_2...yezG_5...yezG_8	0.0943787170068697
group_2276	-0.0805574644388159
ydfJ_2...ydfJ...ydfJ_1	-0.26080299922071
group_813	0.0809494298259609
group_54	-0.0684444919844922
recD	-0.0223062698159753
group_940	-0.225834795598372
splF_1...splD...splF...splE_2...splB_2...splE_3...splE_1...splB_1...splE...splF_2...splD_1...splD_2	0.128597188225216
tdcB...tdcB_2...tdcB_1	-0.231127635238258
iscS_2...nifS...iscS_1...iscS_3	-0.340464529424151
group_773	-0.252840485140783
carA_2	-0.354678410550675
xecD...bacC_2...bacC	-0.258996768445374
bceB_2...bceB_3...bceB_1...bceB_4	-0.312756667451616
group_2308	-0.535412597274983
group_2089	-0.2368446172393
lpl2_9	-0.0553682943238953
group_2353	0.0754693926182606
group_2393	-0.210403021659453
fosB	-0.0598442303738503
group_806	-0.467368195431555
group_833	-0.270585350112343
group_2035	-0.504977479835019
leuA_1...leuA_2...leuA_3	-0.0342812917202239
yceI	-0.360356838858088
yusV...fecE	-0.408044167958469
bacC...xecD...bacC_2...bacC_1...lvr...dhbA	-0.197332109528384
group_1627	-0.16970162678315
group_441	-0.235201744342668
mvaA...mvaA_1...mvaA_2	-0.334927219385697
group_2519	-0.357473408289576
trpC	-0.440157673063836
cycA_2...cycA_3...cycA_1	-0.411346183841308
group_1803	-0.38571081941967
group_2634	-0.11423155448775
yhfT_1...yhfT...menE_1...menE...menE_2...yhfT_2	-0.42073134822695
group_2388	-0.326610613918798
group_1852	-0.365856436769115
scn_2...scn_1...scn_3	-0.230842163834139
group_1062	-0.28579520511555
mrpA_1...mrpA...mnhA1_2...mrpA_2	-0.50887466420201
desR...cheB...desR_2...desR_1	-0.351162093729016
isaB_2...isaB_3...isaB...isaB_1	-0.377036138039898
lukS...hlgC...hlgC_1...hlgA_2...hlgC_2	-0.316929322342316
group_680	-0.428470685566189
trpA...trpA_2...trpA_1	-0.269731969366832
tst_2...tst_1...tst	-0.316574563195313
group_98	-0.289900624295915
group_1195	-0.497385805437827
mrpB...mrpB_2...mrpB_1	-0.393679995326622
tsaC...ywlC_2	-0.118404542284596
group_1908	-0.273996655102593
esxC...esxB_2...esxB...esxB_1	-0.0160631176484406
group_370	-0.0681006157460995
bceA_3...bceA_1	-0.450152850644353
yezG_2...yezG_8...yezG_7...yezG_12...yezG_6...yezG_5...yezG_3...yezG_4...yezG_9...yezG_1...yezG_10	-0.0255607744729123
gph_4...gph_2...gph_3...ppaX_1	0.110332708159935
spa_2...spa_1...spa	0.613411846972389
rnhA	-0.200650725734278
pcp_2...pcp	-0.369930734128865
sarT...sarT_1	0.00173900508962215
group_920	-0.458940110912814
group_2346	-0.053470301166802
dck_2...dck...dck_1	-0.453585803007526
group_882	-0.501593980299369
group_1962	-0.171375762965681
group_2120	-0.171269687592932
group_2421	-0.148353657393067
speH	-0.276151788555452
group_414	-0.270196627710089
group_2629	0.0505618582174353
ftsE...fetA...fetA_2...fetA_1	-0.475713372673585
azo1...azo1_1...azo1_2	-0.419701726651131
group_1839	-0.508092410562578
group_954	-0.215274677404506
group_162	-0.445160734368926
mnhD1_2...mrpD...mnhD1_1...mnhD1_3	-0.346997312454567
group_863	-0.109024158881929
tcyC...tcyC_2...tcyN...tcyC_1...tcyC_3...yxeO	-0.331578957556204
group_2297	-0.0741066440029794
group_2412	-0.0857365273816915
desK...desK_2...uhpB	-0.311047207684556
dppE_2...oppA...dppE_1...ygiS...dppE_3	-0.249785966738755
group_2318	-0.172470497256109
lukDv_2...hlgB...hlgB_1...lukF	-0.504954033457541
group_628	-0.23512172852386
ebh_1...ebh_3...ebh_2...ebhA...ebh_7...ebh_4...ebhA_2	-0.257510776487807
group_2043	0.0445462695665638
opuD_1...opuD_3...betL_2...opuD_2...betL...opuD_4	-0.432163294577057
essD...essD_2...essD_1...essD_3	0.0115528766038737
group_906	-0.435225406808678
group_2431	-0.106766011483208
group_2432	-0.181998278650654
group_1703	-0.157420889745497
nirC	-0.458385516801346
oppF_2...oppF_3...oppF_1	-0.252997825301548
group_1982	-0.503521960924881
group_2181	-0.0999144769417676
macB...macB_2...macB_1	-0.148276902057906
catD_1...catD	-0.0126128746533198
group_1238	-0.459178032363404
oppD_3...oppD_4...oppD_5	-0.181426329879096
group_1990	-0.438407291244791
group_1789	-0.383780585110171
esxD	-0.0723721315522385
group_241	-0.208887111271454
arg_2...arg...arg_1	-0.512441169186273
group_1324	-0.41653106442497
sarU...sarU_1...sarU_2	-0.0983204385799538
ptsG_1...ptsG_3...glcB_1...ptsG_2...bglF	-0.184472752882252
group_656	0.0861566116894308
group_1769	-0.22924526822443
tipA...mta...mta_1	-0.147409954638517
appA...appA_2...appA_1	-0.0875694691924642
hlgA_2...hlgC...lukS...hlgA	-0.349478451333156
aur_2...aur_1...aur	-0.36993813131029
oppC_2...oppC_1...dppC	-0.168880421535571
group_548	-0.179842251964747
group_2342	-0.137870202180619
vatD	0.0169036062899323
group_2205	-0.142852864074469
ebh_8...ebh_7...ebhA...ebh_1...ebh_2...ebh_6...ebh_3...ebh_5...ebhA_1...ebh...ebhA_2...ebh_4	-0.302704116553889
yceI...yceI_2	-0.327972924650912
mnhC1_2	-0.495278289423857
group_2262	-0.159059764096887
oppB_1...oppB_2...dppB	-0.175431728069948
desK...desK_1...desK_2...uhpB	-0.166492200302916
xerD_3...xerD_2	-0.436480748873658
group_1232	-0.2929506517315
group_1996	-0.137407929596766
lpl2_1...lpl2_6...lpl2_7...lpl2...lpl2_2...lpl2_10...lpl2_5...lpl2_4...lpl2_3	0.0409197414918367
kanE	0.0141621147269049
group_830	-0.337897820343268
group_1694	-0.470360189842249
group_1582	-0.180950400140328
group_323	-0.507003029309143
group_204	-0.115088830096361
ktrB_2	-0.501439762956251
group_218	-0.0796194375517126
group_2464	-0.123660742361862
group_1882	-0.142258618811385
est_2...est_1	-0.415664513269242
group_1285	-0.089218374641183
tst_1...speC_1...tst_2...speC...speC_2	-0.502269408399253
entD_2...entE...entD...entD_1...entD_3	0.11192353306065
group_2467	-0.339395126869297
graS_2...graS_3...graS_1	-0.453862430737154
relJ	-0.231037512959189
group_2343	0.0361294758902946
group_682	-0.168850377072473
group_2284	-0.402666900243765
group_271	-0.00136827909749438
group_1043	-0.464357430246602
cadC...cadC_1	0.362024768311799
trpA...trpA_1...trpA_2	-0.367530839104681
group_988	-0.00557652410546732
ssp...emp_1...emp_2...ssp_1...emp...ssp_2	-0.504390708309839
essC_2...essC...essC_3...essC_1	-0.302436118015733
yknY...yknY_1...yknY_2...macB_1	-0.141640685293883
rpoE...rpoE_2...rpoE_1	-0.347939912778666
group_2038	-0.419427559071205
bceB_1...bceB_2...bceB_4...bceB_3	-0.439979207270181
group_1245	0.0649378654903459
sraP...sraP_2...sraP_1...sasG...sasG_1	0.177360976658857
yoeB	-0.367032639424979
group_2234	-0.114809198027177
group_1662	0.0484464671788469
group_2531	0.0071895816330975
emrY_1...emrY...ribZ...emrY_2	-0.49748094603814
group_518	-0.145135508555326
group_1231	-0.359668776379471
opuD_4...betL...opuD_3...opuD_2	-0.437685383503913
group_1738	0.0201764261748243
group_2187	-0.19149565839003
group_1224	-0.280944204376913
nirC...nirC_2	-0.43476868524073
group_1583	-0.0901263527443394
group_1931	-0.445028500425478
group_1169	-0.276090063242984
group_1597	0.0217269881088667
group_516	-0.081239486121138
group_2189	-0.304583007594526
group_2025	-0.272398084274827
group_1594	-0.054739785861354
ypeA	-0.149885561886311
entG_1...entG...entG_2	-0.0641726016506899
group_387	-0.169188049111661
ydaG...ydaG_1...ydaG_2	-0.372755952541942
group_1998	-0.223047880313593
natA_1...rbsA...natA_4...opuBA_1...natA_2	-0.126616042269649
spa...spa_2...spa_1	0.773790377833267
azo1	-0.490459414540066
sdrM_3...sdrM_2...sdrM_1...sdrM	-0.431354556606725
group_2396	0.0276371809181035
group_343	-0.208375285417871
speC_2...speC_1...speC...speC_3	-0.216204816124768
oppD_2...oppD_1...oppD_4...appA_1...ddpD...oppD_5...oppD_3...ddpD_2...gsiA_2...sapD	-0.115406650365632
traP	-0.431057903057777
group_1379	-0.185180374897872
mleS_2...mleS...mleS_1	-0.38511993045367
tst_1...tst_2...tst_3	-0.0693975115365289
lpl2_2	0.0399962207925094
trpF...trpF_2	-0.489374108246634
group_567	-0.283497600791866
group_1841	-0.160077854621533
group_1776	-0.301517188482652
group_157	-0.00505400502603713
group_152	-0.181881323768651
eamA...yedA	-0.0171826444236557
yezG_5...yezG_8...yezG_7...yezG_3...yezG...yezG_10...yezG_1...yezG_2	-0.0898264657185827
group_1461	-0.282057710542567
group_199	-0.0442101696255702
ktrB_2...ktrB_3...ktrB_1...ktrB	-0.511298604790053
group_124	-0.0240585257975874
group_1242	-0.283621521905312
wbgU...galE...galE1	-0.291299197024405
group_135	-0.302761864154251
norG_1...norG...norG_2	-0.0250694664117053
hylB...hylB_1...hylB_2	-0.0897536696341648
mta...tipA	-0.430457583458802
entA_5...entA_2...entA_1...entC3...entB...entA_3...entA_4...entC1...entE...entD_3...entE_2...entA_6...entC2...entC1_2...entC1_1	0.0158314905428242
group_453	-0.100375256598503
group_2592	-0.00483586428171835
group_240	-0.13437032768493
group_171	-0.2688392447009
group_2110	-0.384147535122798
hsdS	0.188887941297397
group_565	-0.211630693969884
trpG_2...trpG_3...trpG_1...pabA	-0.350178964217327
agrA...dpiB	0.040015046444383
group_1845	-0.216845296642395
tatAy	-0.0922271285930034
splE_1...splE_2...splF...splD_2...splE...splF_1...splD...splF_2	-0.0537741289839477
ywtF...lytR_3	-0.449050087492096
group_1663	-0.145786114698584
speC_1...speC_3	-0.415841785861433
clpL_1...clpL_3...clpL_2...clpL	-0.345948555487915
group_2067	-0.130922880904061
group_2091	-0.295293072851047
cls_1...cls_2...clsA...cls_3	-0.348883558414107
dppC...oppC_1...oppC_2	-0.105551136104558
group_2600	-0.307432349539812
hly...hly_2...hly_1	-0.432756290324835
group_859	-0.0321551192808421
group_1598	0.0212045389513134
ebh_3...ebh_2...ebh_1...ebh_5...ebh_4...ebhA...ebhA_1...ebh_6...ebhA_3...ebhA_2...ebh_7	-0.355302412999626
group_234	-0.0557605217387555
natA_3	-0.0229120431387058
group_222	0.0346816520994053
group_2607	-0.0421746654684023
maa_1...maa_2	-0.0084423886774324
splE_4...splE...splE_1...splE_2...splE_3...splF...splD	-0.131199129056123
group_2257	-0.125931477486231
yezG_4...yezG_2...yezG_3...yezG_1...yezG_5...yezG_6...yezG_7...yezG_10...yezG_8	0.287587792451006
sdrM...sdrM_3...sdrM_1...sdrM_2	-0.386365984487579
yecD...yecD_1...yecD_2	-0.219331142466104
lpl2_4...lpl2_2...lpl2_3...lpl2_6...lpl2_5...lpl2_8...lpl2_9	-0.128074385705786
catD	-0.0777639560839075
group_2215	-0.0473990238790732
yefM	-0.0335938333258607
group_1270	-0.082217425123975
group_1987	0.113628009198425
tetM...tetM_1...tetM_2	0.0400659611075199
fccB	0.0138365857319234
group_2238	-0.136581676317944
group_2473	-0.343394446684498
sepA_2...sepA	-0.434996864678549
group_1834	-0.380339891700023
hylB_2...hylB...hylB_1	-0.153821298504475
rnhA...rnhA_2	-0.113101582579636
group_2594	-0.412667557787992
group_1815	-0.137282194368327
group_2591	0.281193601027136
group_2364	0.0349670345532923
bceA_2...bceA_1...bceA_3	-0.395797729492548
ricR...ricR_1...ricR_2	0.0602161020460459
group_2511	-0.320235615410123
hlgA...hlgA_1...hlgA_2	-0.256043061905387
group_1383	-0.180942077635144
group_232	-0.176749830322399
cysG...cobM...nasF...nasE...sumT	-0.137342158229842
feuB_2...fecD_1...fecD_2	-0.420893240737106
mvaA_1...mvaA...mvaA_2	-0.302633891324221
fda	-0.319535689674946
pspE...glpE_4...glpE_3...glpE_1...tusA...glpE_2	0.0124359704507188
fib_2...fib_1	-0.338613108964537
group_2500	-0.426035973186178
group_2587	-0.235455051613943
gsiC...gsiC_2...gsiC_1...nikB_4...nikB_3...nikB_2...gsiC_3...nikB_1...dppB...oppB_1...oppB_2	-0.195465909558824
group_938	0.00572933027184442
group_104	-0.277013916020403
group_2082	-0.392749685226413
entA_2...entA_3...entE...entA_4...entA_5...speH_1	0.0736123473116615
group_657	-0.0770055830477857
pbpX_3...pbpX_1...pbpX_2	-0.447753473787561
group_1075	0.0432417487651584
group_1275	-0.187904802530922
sepA...sepA_2	-0.440015944035556
glpE_1...glpE_2...gloC...glpE_3...gloC_2...gloB_2...gloB_1...glpE_4...gloC_1...moeZ_3	0.0146536714752017
nreB...nreB_1...nreB_2	-0.301327788107008
drrA...ssuB...natA_1...drrA_1...znuC_3...znuC_2	-0.37058483622252
group_2539	-0.240377006772426
nudG...nudG_1...nudG_2	-0.0774415539868483
slmA	-0.281450312654935
entD_2...entE_2...entA_3...entD...entD_1...entA_2...entA_4...entC2...entA_5...entD_3	0.0647052340216518
group_1074	0.0453598982651446
tagE_3...gtf1_2...tagE_1...tagE_4...tagE_2	-0.35491821358355
agrB_2...agrB_1...agrB	0.0520785821728458
graS_2...graS_1...graS_4...graS_3...graS	-0.389510672614681
group_2581	-0.359466934639752
group_696	-0.0728259176516304
sigS_2...sigS...sigS_1	-0.440339639984784
emrB_4...emrB_1...emrY_1...ribZ_2...emrY_2...emrB_3	-0.270882332077624
group_1668	-0.328308953826328
agrB_2...agrB...agrB_1	-0.427783155123154
group_429	-0.249560099998349
clpC_1...clpL_1...clpL...clpL_2	-0.224513474091845
group_2444	-0.243411233718899
group_2016	-0.370139840031778
norB_4...norB_2...norB_6...norB_5...norB_3...norB_1...norB_7	-0.249386128257328
group_2315	-0.11684152570482
srmB...radD...uvrB_2	-0.129417794501301
nreB_1...nreB_2...nreB	-0.332503562804772
group_959	-0.303701195534353
speH_2...speC_3	-0.155385294285569
group_1922	-0.413603436727573
lpl2_5...lpl2_3...lpl2_2...lpl2_1...lpl2_6...lpl2_7...lpl2_4...lpl2_9	-0.0833080863393235
group_2327	-0.0449726020112454
group_1235	-0.0140405230469902
yecD...yecD_2...yecD_1	-0.262633298787046
lpl2_3...lpl2_4...lpl2_5...lpl2_2...lpl2_1...lpl2...lpl2_12...lpl2_6...lpl2_8...lpl2_7...lpl2_9	0.0255614985432467
group_815	-0.0295426511684959
group_865	-0.111345668513916
lpl2_3...lpl2_1...lpl2_5...lpl2_6...lpl2_7...lpl2_4...lpl2_2...lpl2_8	-0.049661061112407
group_740	-0.0727201518160784
group_2328	-0.167547998040161
fcl	-0.215709820183507
group_105	-0.268850691204134
group_1313	0.0464110661981417
fda...fda_1	-0.410458507465847
lpl2_3...lpl2_5...lpl2_6...lpl2_1...lpl2_4...lpl2_2...lpl2_8	-0.194585902705704
group_2366	-0.127884225270629
ywtF...lytR_2...lytR_3	-0.440794876805353
group_1981	-0.36540183010428
narX	-0.280415422986002
est_1...est_2...est...est_3	-0.35021899544306
group_225	-0.103296005001609
group_71	-0.273144234953006
dck...dck_1...dck_2	-0.307829343274309
group_732	-0.363083501238471
pgdS...iap	0.0388553209568158
fbp	-0.385146203939487
tst_2...tst...tst_1...tst_3	-0.364244066281703
lpl2_2...lpl2_4...lpl2_3...lpl2_6...lpl2_7	0.0699945347436289
group_2008	-0.374641868148421
group_464	-0.0563747591779673
group_2524	-0.363534775082174
group_1940	-0.277621333385419
ydfJ...ydfJ_2...ydfJ_1	-0.364148685979516
group_1032	0.0390521512087838
group_2251	-0.0788037741361499
group_564	-0.0897541623928699
xerD_3...xerD_2...xerD_4...xerD_1	-0.394868672403871
rpoE...rpoE_1...rpoE_2	-0.421003402387792
group_839	-0.140233112954195
sasG_2...sasG...sasG_1...pls	0.148592286513467
group_1588	-0.362489246054187
group_2269	-0.198069148064861
tyrB...aspC...dapL	-0.440436682369483
group_1345	-0.27816420634953
group_280	0.0455992703412446
agrB...agrB_1...agrB_2...agrB_3	-0.0636232269467839
group_247	0.0921001040095596
fecD_2...fecD_1...feuB_1...feuB_2...yfhA...btuC	-0.436694810116116
essC_3...essC_2...essC_1...essC	-0.331483261466311
group_2334	-0.36092063202291
group_2424	-0.126794729731132
group_568	-0.251729800512849
yfiZ_2	-0.308622403024036
group_2003	0.129196167044468
group_670	-0.284396930274127
yydJ...yydJ_2...yydJ_1	-0.402196720297162
tst_3...tst_1	-0.0668041961824795
cycA_4...cycA_3...cycA_1...cycA_2	-0.406754615241573
group_2578	0.0432032004374945
group_358	-0.00593975841603331
lpl2_4...lpl2_1...lpl2_6...lpl2_7...lpl2_2...lpl2_5...lpl2_3...lpl2_10...lpl2_11...lpl2_8	0.0901592751654354
dus...dus_1...dus_2	-0.0896805889333083
group_1984	-0.296390574707045
group_2410	-0.352876588039655
isaB...isaB_1...isaB_2	-0.35214748004425
group_2637	-0.140503363137943
yydI_2...yydI...yydI_1	-0.273676620195977
group_1923	-0.307689547337023
group_1033	0.0411462902440429
group_2085	-0.282140990331547
group_2662	-0.203716509416504
mrpB_2...mrpB	-0.447837058568746
aroB...aroB_2	-0.372197516579985
group_2541	-0.40015393611828
group_188	-0.150309417886313
group_443	-0.15044658801909
trpF...trpF_1...trpF_2	-0.145023233678063
group_1222	-0.26040057046952
group_1377	-0.0621513870144776
group_352	-0.15990293479191
group_515	-0.145088497505074
sdrE...bbp_1...sdrE_1...sdrD_1...sdrD_2...sdrC_1...sdrC...sdrE_3...sdrD...sdrC_2...bbp...sdrD_3	0.0405498614474537
group_792	-0.374093143958311
bceB_4...bceB_3...bceB_2...bceB_1	-0.401224640956882
group_812	-0.125161598676065
group_1025	-0.424894296041015
lukDv...lukDv_1...lukDv_2...lukDv_3	-0.193856829701363
ebh_2...ebh_3...ebh_4...ebh_1...ebh_5...ebhA_1...ebh...ebhA_3...ebh_6...ebhA_2...ebhA...ebh_7	-0.269280383007582
eccC...ftsK_1...ftsK_3...ftsK_4...ftsK_2	0.0428044927295337
group_1574	-0.0148440662289193
group_756	-0.381032230947465
group_2188	-0.324498046973128
group_2335	-0.370080829335347
fetA_2...fetA_1...fetA...mlaF	-0.223967855183614
group_446	-0.04291571989005
group_1719	-0.20863453849856
fecE...yusV...ykoD_3	-0.435683001234663
group_1602	-0.42647559774428
group_416	0.0548619275375956
fhuD_2...yfmC_3...fhuD_3...yfmC_4...fhuD_1...yfmC_2	-0.249665153807598
ydaG...ydaG_2	-0.198160264124471
group_1978	-0.0836927015961272
splB...splB_2...splB_1	-0.238751613117508
group_84	-0.503573265800924
group_1119	-0.48661057623916
group_1106	-0.182962786504274
group_1636	-0.219541845531546
group_283	-0.309649088808868
group_28	-0.417303426471954
group_1811	0.137412773282317
group_2060	-0.287069733821157
group_2429	0.0104310424170522
group_2161	-0.488676504778454
lukEv...hlgA_1...lukEv_2...lukEv_3...lukEv_1...lukE	-0.197922139525592
group_1743	-0.490517797748796
group_325	-0.129846033012852
group_665	-0.00547613857039291
nhoA	-0.285876952191786
skfC	-0.406102424117879
group_531	-0.282194355903981
group_405	-0.195216910989852
tst_3...tst_2...tst_1...tst_5	-0.175435645532802
group_600	-0.11135891050326
yvgN_2...yvgN_1...dkgA...dkgA_1	-0.133259758510393
sdrE...sdrE_2...bbp...sdrE_1	-0.438794698053716
group_233	-0.255301463212652
group_2241	-0.33616096955904
sigS...sigS_2	-0.302371167399268
group_230	-0.185314088835414
group_1180	-0.316892717075928
group_1009	-0.0796520412331321
pcp...pcp_1...pcp_2	-0.259026463247094
sepA_1...aur...aur_1...aur_2	-0.344044742824181
group_2167	-0.29733701022431
group_597	-0.425336959122034
aroB...aroB_1	-0.424892462413378
group_2613	-0.125621797363227
group_2465	-0.255606212520362
group_2331	-0.462776267762029
group_2272	-0.356038526173012
nasE...nasF...sumT	-0.378575446911754
lpl2_7...lpl2_3...lpl2_2...lpl2_4...lpl2_5...lpl2_1...lpl2_6	0.141757001038035
group_632	-0.187548576006854
lpl2_3...lpl2_4...lpl2_7	-0.312752798713795
group_2321	-0.189183114514256
group_1837	-0.267657686072931
group_2563	-0.150645486196355
group_333	-0.32883202724696
group_611	-0.000241025742234351
aroC...aroC_2...aroC_1	-0.0564514595828995
group_927	-0.4520396152654
group_769	-0.396237324111872
baiA1_1...cpnA	-0.380010038573028
group_1204	-0.129912805034551
gph_4...ppaX_3...gph_2...gph_3...ppaX_2	-0.069833411534167
group_316	-0.379845232416606
cna_1...cna_2...cna	-0.135188664174395
group_989	-0.0166642876843672
group_1115	-0.541740405443733
yezG_1...yezG_8...yezG_2...yezG_3...yezG_7...yezG_6...yezG_4...yezG_5...yezG...yezG_9	0.190436006054846
hlb_2...hlb_1...hlb_3	0.319735984320776
speC...speC_2...speC_1...tst_2...speC_3	-0.203973857383505
group_2496	-0.226978630901765
pbpX_1...pbpX_2...pbpX_3	-0.408162554849523
group_791	-0.0684841853417865
group_990	0.0591636550401165
lpl2_3...lpl2_2...lpl2_1...lpl2_4...lpl2_5...lpl2_6...lpl2_7...lpl2_8	-0.0414595558945969
group_300	-0.336197170075879
group_1007	0.200075530409948
group_115	-0.383945450908363
yfhA...yfhA_1	-0.299295272135411
zipA	-0.309840769987836
ruvB_1...clpB_2...clpB_1	-0.456004735485223
group_2264	-0.00590698769038994
group_737	-0.259582548354728
group_2290	0.0235207126188069
bglA_2...bglA	-0.113313361516739
menG_1...menG_2	-0.104798072977765
lpl2_7	0.135886076398258
ydhC...ymfD	-0.0929705577311892
group_399	-0.304538918012082
group_754	-0.439312959201386
group_1241	-0.0884268105007896
group_143	-0.413638282919437
group_376	0.063357645645345
group_1648	-0.109884652117987
group_676	-0.174242376126786
group_1643	-0.382742427055503
group_493	-0.0813461137375978
zitR...sarZ_2...sarZ_1	-0.114456266566536
group_987	-0.292768164055863
group_782	-0.269297292720006
group_163	-0.234348401383971
group_921	-0.36668632501206
adhR	-0.34362234642488
aldC_2...aldC_1...aldC_3	-0.316893924140434
group_331	-0.297947012607804
group_2300	-0.00902704503909518
group_1670	-0.334346036193044
group_89	-0.101398190296252
group_858	0.0646612528694534
group_946	-0.311439953998615
group_1309	-0.280402894802681
hylB...hylB_2...hylB_1	-0.137453055038525
group_901	-0.126657134027111
group_1595	-0.463473545020888
ssuB...ytrB_2...znuC_2...drrA...natA_3...fbpC2	-0.2569552607135
mpr...gseA	-0.202115814483965
group_256	-0.0610367257715883
speC...speC_2...speH...speC_1...speC_3...tst_2...speH_1...tst_3	-0.394394012712296
tcyN...tcyC_1...tcyC_2...tcyC_3	-0.376735103989627
group_694	-0.422187888120069
group_1900	-0.10716994619361
splA...splA_2...splA_1...splB	0.00305271081651199
group_2466	-0.307372307971961
group_332	-0.185287645318658
group_1994	-0.116409455126163
fib_3...fib_2...fib_1	-0.380568010156169
ykoD_2...ecfA3...ecfA1_1...ykoD_1...ecfA1_2...ykoD_3	-0.0865106444924422
group_1587	0.0532267251133872
group_1711	-0.244743906456909
group_1215	-0.229320795707854
group_2296	-0.163915469719516
emrY...emrB_2...emrB_1...emrY_2...ribZ...emrY_1...qacA...hsrA...emrB_3	-0.49550481743068
flA...salL_2...salL...salL_1	-0.0935515296006035
ykuT...ykuT_2	-0.31612711917448
group_914	-0.317723281008705
group_663	-0.307631955886262
group_979	-0.171591067167005
wbgU...galE...galE1...wbgU_1...fcl...wbgU_2	-0.378535312688305
group_2636	-0.195299488566752
ykoC_2...ykoC_1...ykoC...ecfT_1...ecfT_2	-0.0883114867915502
hlgB...lukF...hlgB_2...hlgB_1	-0.455072995438711
group_743	-0.194588130029541
sdrC...sdrD_2...sdrD...sdrC_1...sdrC_2...sdrE_2	0.282889233296931
ywnA	-0.168005647211562
group_2550	-0.13764053896153
group_239	-0.0855570910682894
mrpA...mrpA_1...mrpA_2...mnhA1_2...mnhA1_1	-0.452094711298997
group_720	-0.038340318602399
yhfT...menE_2...yhfT_2...yhfT_1	-0.436495942114285
tagE_1...tagE_3...gtf1_1...gtf1_2	-0.166689970675372
trpG_1...trpG_3...trpG_2...pabA	-0.424219564434161
group_1361	-0.0725033035901735
group_1	-0.248627821612745
group_2379	-0.0566214099293488
emp...ssp...ssp_2...ssp_1...emp_1...emp_2	-0.368275816590041
bglA_1...bglA...bglA_2	-0.147382713003691
group_475	-0.401068388686154
arg...arg_2...arg_1	-0.449037610722092
bceB_4...bceB_3...bceB_1...bceB_2	-0.293872797661869
aldC_3...aldC_1...aldC_2	-0.354147452331376
group_2289	-0.142928488359413
group_437	-0.279989517648288
ybhF...ybhF_2...yxlF_2...artM...yxlF_1	-0.26178753981123
group_526	-0.450073168203243
group_242	-0.113713446953405
group_2557	-0.136517139737389
group_593	-0.363522456531549
cpnA...fabG_2...sdh...bacC_1...baiA1_2	-0.355855310467752
group_244	-0.23138883359343
group_878	-0.412330845239763
murJ_1...murJ_2...murJ	-0.44738085185886
group_442	-0.0257955184242647
trpC...trpC_1...trpC_2	-0.462750277014747
group_530	-0.146705116612657
group_2569	-0.276628150866415
aroC...aroC_1...aroC_2	-0.13656413960861
leuD...leuD_1...leuD_2	0.0407796956480657
group_2295	-0.355059830349684
group_1904	-0.326644846289606
splC...splB...splB_3...splB_1...splB_2...splC_2...splC_1...splB_4	-0.12593820668987
ybhR...ybhS	-0.276193538946408
group_1244	-0.0800850414952258
yezG_5...yezG_2...yezG_7...yezG_4...yezG_9...yezG_1...yezG_6...yezG_3...yezG_8...yezG...yezG_11	0.324012449496715
